candidate_id,candidate_name,candidate_type,object_designation,sentry_match_status,sentry_object_fullname,year_range,potential_impact_count,cumulative_impact_probability,palermo_scale_cumulative,palermo_scale_maximum,torino_scale_maximum,estimated_diameter_km,crosscheck_note
CAW_0021,CAW_0021,close_approach_window,2001 EC16,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0021,CAW_0021,close_approach_window,2001 FO127,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0033,HEF_0033,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0151,HEF_0151,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0135,HEF_0135,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0113,HEF_0113,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0049,HEF_0049,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2022 YG,       (2022 YG),repeating_close_approach_object,2022 YG,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0043,CAW_0043,close_approach_window,2002 NW,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0043,CAW_0043,close_approach_window,2022 YG,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0043,CAW_0043,close_approach_window,54509,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0087,HEF_0087,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0040,CAW_0040,close_approach_window,2026 JA,matched_sentry,(2026 JA),2119-2124,2,6.27e-07,-7.30,-7.57,0,0.016,Object appears in the current fetched CNEOS Sentry table.
CAW_0040,CAW_0040,close_approach_window,2002 JU15,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0163,HEF_0163,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0070,CAW_0070,close_approach_window,2004 CA2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0070,CAW_0070,close_approach_window,2004 BK86,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0142,HEF_0142,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0087,CAW_0087,close_approach_window,2004 VM24,matched_sentry,(2004 VM24),2049-2114,44,2.41220417e-05,-5.00,-5.64,0,0.025,Object appears in the current fetched CNEOS Sentry table.
CAW_0087,CAW_0087,close_approach_window,2004 WC1,matched_sentry,(2004 WC1),2117-2117,1,1.094e-07,-7.98,-7.98,0,0.019,Object appears in the current fetched CNEOS Sentry table.
CAW_0054,CAW_0054,close_approach_window,2026 HL,matched_sentry,(2026 HL),2096-2126,33,2.23781288e-05,-6.67,-7.14,0,0.0073,Object appears in the current fetched CNEOS Sentry table.
CAW_0054,CAW_0054,close_approach_window,2003 GD42,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0054,CAW_0054,close_approach_window,2022 HA,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0019,HEF_0019,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0184,HEF_0184,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
month_5,Month 5,fireball_month_cluster,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0013,CAW_0013,close_approach_window,2000 SM10,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0013,CAW_0013,close_approach_window,2020 GB1,matched_sentry,(2020 GB1),2049-2120,28,2.8110414e-05,-5.36,-5.47,0,0.014,Object appears in the current fetched CNEOS Sentry table.
CAW_0075,CAW_0075,close_approach_window,2004 HC33,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0075,CAW_0075,close_approach_window,2004 HT59,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0065,CAW_0065,close_approach_window,2003 UT55,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0065,CAW_0065,close_approach_window,2003 TH2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0090,HEF_0090,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2001 GO2,       (2001 GO2),repeating_close_approach_object,2001 GO2,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0046,CAW_0046,close_approach_window,2020 RD4,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0046,CAW_0046,close_approach_window,2021 PC7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0046,CAW_0046,close_approach_window,2002 TZ59,matched_sentry,(2002 TZ59),2040-2040,1,5.157e-09,-6.38,-6.38,0,0.085,Object appears in the current fetched CNEOS Sentry table.
CAW_0091,CAW_0091,close_approach_window,2005 AX28,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0091,CAW_0091,close_approach_window,2018 BJ6,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0189,HEF_0189,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0019,CAW_0019,close_approach_window,523804,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0019,CAW_0019,close_approach_window,2005 VL1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
2004 PU42,       (2004 PU42),repeating_close_approach_object,2004 PU42,matched_sentry,(2004 PU42),2071-2122,45,7.61514717e-05,-5.12,-5.84,0,0.015,Object appears in the current fetched CNEOS Sentry table.
month_10,Month 10,fireball_month_cluster,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0049,CAW_0049,close_approach_window,2025 MW89,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0049,CAW_0049,close_approach_window,2025 WK5,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0132,HEF_0132,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0098,HEF_0098,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0194,HEF_0194,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
367943,367943 Duende (2012 DA14),repeating_close_approach_object,367943,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
2021 CZ3,       (2021 CZ3),repeating_close_approach_object,2021 CZ3,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0045,CAW_0045,close_approach_window,2002 NY40,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0061,HEF_0061,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2001 XX4,       (2001 XX4),repeating_close_approach_object,2001 XX4,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
2022 JF,       (2022 JF),repeating_close_approach_object,2022 JF,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0026,HEF_0026,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2015 RT1,       (2015 RT1),repeating_close_approach_object,2015 RT1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0059,CAW_0059,close_approach_window,2022 YG,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0059,CAW_0059,close_approach_window,54509,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0176,HEF_0176,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0114,HEF_0114,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0143,HEF_0143,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0202,HEF_0202,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2004 CZ1,       (2004 CZ1),repeating_close_approach_object,2004 CZ1,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
25143, 25143 Itokawa (1998 SF36),repeating_close_approach_object,25143,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0070,HEF_0070,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2017 XY2,       (2017 XY2),repeating_close_approach_object,2017 XY2,matched_sentry,(2017 XY2),2108-2108,1,9.773e-08,-8.36,-8.36,0,0.013,Object appears in the current fetched CNEOS Sentry table.
HEF_0001,HEF_0001,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0006,HEF_0006,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2001 FR85,       (2001 FR85),repeating_close_approach_object,2001 FR85,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
2020 KQ7,       (2020 KQ7),repeating_close_approach_object,2020 KQ7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0061,CAW_0061,close_approach_window,2003 QB30,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0063,HEF_0063,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0029,HEF_0029,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0024,CAW_0024,close_approach_window,2001 KU66,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0024,CAW_0024,close_approach_window,2026 LY,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0052,HEF_0052,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0038,HEF_0038,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0004,HEF_0004,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0002,HEF_0002,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0108,HEF_0108,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0115,HEF_0115,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2025 PN7,       (2025 PN7),repeating_close_approach_object,2025 PN7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0088,HEF_0088,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0009,HEF_0009,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0083,HEF_0083,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0003,CAW_0003,close_approach_window,2020 KQ7,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
CAW_0003,CAW_0003,close_approach_window,2016 DX30,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0054,HEF_0054,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0155,HEF_0155,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0156,HEF_0156,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0196,HEF_0196,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0042,HEF_0042,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0128,HEF_0128,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0183,HEF_0183,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0109,HEF_0109,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2002 PN,       (2002 PN),repeating_close_approach_object,2002 PN,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0199,HEF_0199,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
CAW_0002,CAW_0002,close_approach_window,2019 BZ,matched_sentry,(2019 BZ),2077-2122,37,2.97549714e-05,-6.01,-6.24,0,0.0098,Object appears in the current fetched CNEOS Sentry table.
CAW_0002,CAW_0002,close_approach_window,2016 AU65,not_matched_in_fetched_sentry,,,,,,,,,No match in the current fetched Sentry table. This is not proof of zero risk; it only means no match in this run's Sentry data.
HEF_0138,HEF_0138,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0073,HEF_0073,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0141,HEF_0141,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0003,HEF_0003,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0180,HEF_0180,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0065,HEF_0065,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0118,HEF_0118,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0030,HEF_0030,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0074,HEF_0074,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0071,HEF_0071,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0146,HEF_0146,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0076,HEF_0076,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0133,HEF_0133,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0101,HEF_0101,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0150,HEF_0150,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0082,HEF_0082,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0100,HEF_0100,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2025 SY1,       (2025 SY1),repeating_close_approach_object,2025 SY1,matched_sentry,(2025 SY1),2042-2124,51,0.000148716402,-7.08,-7.23,0,0.0016,Object appears in the current fetched CNEOS Sentry table.
HEF_0198,HEF_0198,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0099,HEF_0099,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0187,HEF_0187,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0130,HEF_0130,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0137,HEF_0137,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0037,HEF_0037,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0174,HEF_0174,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0186,HEF_0186,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0159,HEF_0159,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0106,HEF_0106,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
HEF_0144,HEF_0144,high_energy_fireball_window,,not_applicable,,,,,,,,,Candidate is not a specific asteroid/comet object.
2020 DK,       (2020 DK),repeating_close_approach_object,2020 DK,matched_sentry,(2020 DK),2089-2122,34,1.565146e-05,-5.54,-6.31,0,0.021,Object appears in the current fetched CNEOS Sentry table.
